id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
117188,49891,Motocross Maniacs 2,NULL,1999-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184898,21840,Mr. Driller,NULL,1999-10-01 00:00:00.000,1,NULL,80.0000,1,88.3541,6
20746,198830,Mr. Potato Head & Mrs. Potato Head,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183604,49834,Ms. Pac-Man: Special Color Edition,NULL,1999-12-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
167876,45098,MTV Music Generator,NULL,1999-11-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121191,43858,MTV Sports: Snowboarding,NULL,1999-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180896,209289,Mulk & Swank: Great Adventure in Magic World,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50093,39718,Multi Champ,NULL,1999-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120169,43729,Music 2000,NULL,1999-12-30 00:00:00.000,2,NULL,NULL,NULL,89.6380,8
82936,139119,My Garden,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40045,16203,Myst: Masterpiece Edition,"Alone on a mysterious island, you set out to explore its grandeur and mystery. Hear how a chilling tale of intrigue and treachery, defying all boundaries of space and time, is being told.",1999-08-24 00:00:00.000,2,NULL,NULL,NULL,85.4500,14
21966,171238,Mystery Island,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34983,67326,Mystic Ark: Maboroshi Gekijo,NULL,1999-03-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
156005,220251,Namco Collection Vol. 1,NULL,1999-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155939,220252,Namco Collection Vol. 2,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151809,47678,Namco Museum 64,NULL,1999-12-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67478,7622,Nancy Drew: Stay Tuned for Danger,NULL,1999-11-13 00:00:00.000,1,NULL,NULL,NULL,63.9543,10
110447,62209,Napoleon 1813,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189679,3548,NASCAR 2000,NULL,1999-09-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
79060,801,NASCAR Legends,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123383,805,NASCAR Racing 3,NULL,1999-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173482,22832,NASCAR Revolution,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68219,77401,Natural Fawn killers,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
113270,37565,Nazo-Oh Pocket,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122116,8832,NBA 2K,NULL,1999-11-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
92966,24114,NBA Basketball 2000,NULL,1999-10-29 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
56658,3549,NBA Courtside 2 Featuring Kobe Bryant,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91569,20639,NBA in the Zone,NULL,1999-06-01 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
189686,43718,NBA In The Zone 2000,NULL,1999-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52795,72053,NBA in the Zone '99,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189687,3552,NBA Jam 2000,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170684,3553,NBA Live 2000,NULL,1999-10-31 00:00:00.000,2,NULL,NULL,NULL,70.0715,5
173616,3554,NBA Showtime: NBA on NBC,NULL,1999-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
169727,43716,NCAA Final Four 2000,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134246,23154,NCAA Final Four 99,NULL,1999-02-13 00:00:00.000,NULL,NULL,63.0000,1,NULL,NULL
117675,43691,NCAA GameBreaker 2000,NULL,1999-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20267,43822,NCAA March Madness 2000,NULL,1999-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124293,93,Need for Speed: High Stakes,NULL,1999-01-21 00:00:00.000,11,NULL,NULL,NULL,72.9817,66
183672,6224,Need for Speed: V-Rally 2,NULL,1999-10-31 00:00:00.000,3,NULL,NULL,NULL,79.5618,10
83398,128364,Neko Zamurai,NULL,1999-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76423,75491,Neo 21,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33541,166365,Neo ATLAS 2,NULL,1999-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58629,43980,Neo Cherry Master Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29598,43968,Neo Derby Champ Daiyosou,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123078,47606,Neo Dragon's Wild,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64581,43979,Neo Mystery Bonus,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103239,47619,Neo Poke Pro Yakyuu,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156368,3555,Neon Genesis Evangelion,NULL,1999-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46203,75882,Neon Genesis Evangelion: Eva to Yukai na Nakamatachi - Datsui Hokan Keikaku!,NULL,1999-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125590,37564,Neon Genesis Evangelion: Shito Ikusei,NULL,1999-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12905,131370,Neopets Browser,NULL,1999-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152439,206311,Neorude: Kizamareta Monshou,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76991,68701,Nerf Arena Blast,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
23521,210037,Nerf Jr. Foam Balster: Attack of The Kleptons,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3569,117319,New Robinson,NULL,1999-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111697,50342,NFK: Santa's Gone Postal,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124931,8842,NFL 2K,NULL,1999-09-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
150681,4366,NFL Blitz 2000,NULL,1999-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46221,39599,NFL Blitz 99,NULL,1999-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172286,68305,NFL Fever 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134015,43707,NFL GameDay 2000,NULL,1999-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130083,3559,NFL Quarterback Club 2000,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131544,45002,NFL Xtreme,NULL,1999-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47441,43899,NFL Xtreme 2,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177295,813,NHL 2000,NULL,1999-08-31 00:00:00.000,1,NULL,NULL,NULL,70.0298,8
10109,45125,NHL Blades of Steel,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189940,3562,NHL Blades of Steel '99,NULL,1999-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106604,24116,NHL Championship 2000,NULL,1999-09-01 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
72049,20432,NHL FaceOff 2000,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128630,20431,NHL FaceOff 99,NULL,1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128714,37563,Nice On,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156939,206474,Nickelodeon Brain Bender Puzzles & Activities,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137006,206362,Nintendo Mini Classics: Fire!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59799,4654,No Fear Downhill Mountain Biking,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,70.8187,5
79768,37562,Nobunaga no Yabou,NULL,1999-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171636,4850,Nocturne,NULL,1999-10-28 00:00:00.000,3,NULL,90.0000,1,73.6993,5
62834,140020,Noise City Osaka,"In 1998, the Osaka area completed the public relations tower ""Babel"". The NET war, in which companies and students fight for the rights of the tower begins!",1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22382,115758,Nutcracker,"The king was so happy that he invited all of his subjects to a royal Christmas feast. The tower bells were rung and the people laughed and danced in honor of the new Princess. Hidden in the shadows, the Queen of Rats watching grew angrier and angrier. 
 
Do not fear, for there is hope. A brave Knight can rid the little Princess of the evil spell, at a special time, on one particular day in a year. It is on Magical Christmas Night. 
 
By arming himself with a popgun, the Brave Knight cannot only be more successful fighting his enemies but he can also break the glass, Christmas balls that block his way. The Christmas baloons can be popped with the saber. 
 
So brave Knight, if you are very courageous, go ahead and give it a try. Do your best to avoid the King and Queen of Rats and rescue the beautiful little Princess on Magical Christmas Night!",1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
172522,44783,Nyanyan Ga Nyan: Light Fantasy Gaiden,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75856,138987,Oasis Road,"The history of Oasis Road begins with the loss of a paradise protected by the tree of life, and a god of destruction known as Vrtra's Flame. 
Some 3000 years of civilization is gradually changing the continent to a frozen wasteland. 
A large influx of people has migrated to the warmer south, where farmers settle down to grow crops. 
Less and less people can be found in cities as they lean closer to ruin. Industry becomes obsolete, while industrial skills are lost along with it. Contact between cities is scant, and those cities who are not self-sufficient are buried in the sand. 
In essence, mankind is working its way to the path of extinction.",1999-02-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168226,44388,Oekaki Logic,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11383,44387,Oekaki Logic 2,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36898,3702,Offroad Thunder,NULL,1999-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28142,3568,Ogre Battle 64: Person of Lordly Caliber,NULL,1999-07-14 00:00:00.000,3,NULL,NULL,NULL,95.9438,12
88236,217783,Oleg Sobolev's ASCII Doom,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83900,24009,Omega Boost,NULL,1999-04-22 00:00:00.000,1,NULL,NULL,NULL,79.9557,6
190785,1982,Omikron: The Nomad Soul,"“Well, on one level, it’s your basic good ’n’ evil story. On another, it explores themes of camouflaged totalitarianism and desperate revolution. The game strives to be relevant in the real world by being part of the game. Does that stand to reason? By tying the concept of the game of Omikron strongly to reality and defining the player’s character in terms of their actual life, we clearly connected the parallel universe to our own. In effect, the player’s own life becomes our setting. Quantic believes it may be the world’s first Buddhist game--Buddhist with guns, I call it.”
– Eidos Senior Designer Philip Campbell

Soon after the player begins the investigation in Anekbah sector, he uncovers information that suggests the serial killer he is looking for is, in fact, not human but actually a demon. When members of an apparent underground, anti-government movement contact the player and confirm his suspicions, the investigation deepens and uncovers information that one of Omikron's chief police commanders (Commandant Gandahar) is, in fact, a demon pretending to be human and luring human souls into Omikron from other dimensions by way of the video game that the player is actually interacting with. Despite many attempts on his life by other demons working behind the scenes, the player then uses supernatural weaponry of ancient origin to destroy Gandhar. After this brief victory, the player is then invited to join the mysterious anti-government movement that call themselves ""The Awakened"", referring to the fact they have ""awakened"" from the lies and drugs of the government. The Awakened work in tandem with an ancient religious order who are led by ""Boz"", a mystical being that exists in purely electronic form on the computer networks of Omikron. The Awakened refer to the player as ""The Nomad Soul"" since he has the ability to change bodies at will. The Nomad Soul also learns that what is going on in Omikron is merely an extension of a thousands-of-years-old battle between mankind and demons led by the powerful Astaroth. Astaroth, who was banished to the depths of Omikron long ago, is slowly regenerating power while using demons to both collect souls and impersonate high members of the government so that he can eventually take complete control and move across the planet and, indeed, the universe. Only by harnessing ancient, magical technology and re-discovering several hidden tombs and catacombs underneath Omikron's surface, can the Nomad Soul hope to discover how to destroy Astaroth, return to his own dimension, and prevent his soul from being captured by demons.",1999-10-31 00:00:00.000,12,NULL,70.0000,1,81.0942,21
86919,138249,Omise de Tensyu,NULL,1999-04-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76851,127993,On the Trail of the Whitetail,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
130754,152767,One: Kagayaku Kisetsu he,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156355,44048,Onegai Monsters,NULL,1999-05-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62642,115778,Opening Weekend - Varmint Season,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
180760,203993,Option Tuning Car Battle 2,NULL,1999-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36221,44880,Ore no Ryouri,NULL,1999-09-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
82570,65905,Ore no Shikabane o Koete Yuke,NULL,1999-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106289,218411,Oscarzinho e o Bug do Esporte,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77980,50552,Othello Millennium,NULL,1999-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106421,146341,Ou Dorobou Jing: Devil Version,NULL,1999-03-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40593,827,Outcast,NULL,1999-07-31 00:00:00.000,17,NULL,90.0000,1,88.0975,26
176899,39605,Outtrigger,NULL,1999-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
14421,139118,Pacapaca Passion,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24168,47621,Pachinko Hisshou Guide: Pocket Parlor,NULL,1999-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2777,75502,Pachinko Pocket Parlor Guide,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3116,83305,Pachinko Sexy Reaction 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56298,56738,Pachi-Slot Aruze Ōkoku,NULL,1999-06-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71020,56736,Pachi-Slot Aruze Ōkoku 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109296,56733,Pachi-Slot Aruze Ōkoku Pocket: Hanabi,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9492,47617,Pachi-Slot Aruze Oukoku Pocket: Hanabi,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97237,16589,PACks World 3D,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183668,213925,Pac-Man,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182380,219013,Pac-Man,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156026,49833,Pac-Man: Special Color Edition,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19112,76200,Pandora's Box,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65496,60596,Panekit: Infinitive Crafting Toy Case,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66941,46994,Panzer Elite,NULL,1999-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142874,22008,Panzer Front,NULL,1999-12-22 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
19042,51856,Panzer General 3D Assault,NULL,1999-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180602,210777,PAQA,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102058,7358,Parasite Eve II,"Three years after the Manhattan incident, in September 2000, Aya Brea is an FBI agent working in the Mitochondrion Investigation and Suppression Team (MIST) and has been dispatched on an urgent mission in Los Angeles, California after reports of NMC activity.",1999-12-16 00:00:00.000,17,NULL,NULL,NULL,79.3428,65
102202,71411,Paris 1313: The Mystery of Notre-Dame Cathedral,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84081,3571,Parlor! Pro 64: Pachinko Jikki Simulation,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80894,47616,Party Mail,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20401,37704,Patriots Remix,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41862,153023,Paul: Vs. The CIA GOLD,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91871,78034,PC Fútbol 2000,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150387,86018,PC Fútbol Edición Oro,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175667,79500,Pepsiman,NULL,1999-03-04 00:00:00.000,2,NULL,NULL,NULL,66.9959,22
118697,116601,Perry Rhodan: Thoregon - Die verbotene Stadt,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
114357,11453,Persona 2: Innocent Sin,NULL,1999-06-24 00:00:00.000,20,NULL,69.7500,5,78.9636,53
12315,62897,Pet Pet Pet,NULL,1999-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113191,9121,PetWings,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122726,159039,Petz 4,NULL,1999-09-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
9207,830,PGA Championship Golf 1999 Edition,NULL,1999-05-31 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
54892,61239,PGA European Tour Golf,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136197,7510,Pharaoh,NULL,1999-12-31 00:00:00.000,20,NULL,70.0000,1,86.6465,42
97906,142858,Photo Y2K,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11765,79825,Physicus: Save the World with Science!,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
2165,76894,Picross NP Vol. 1,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2090,148421,Picross NP Vol. 2,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2134,148428,Picross NP Vol. 3,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2101,148430,Picross NP Vol. 4,NULL,1999-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2193,148431,Picross NP Vol. 5,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109420,39797,Pilot Kids,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120644,119583,Pink Gear 2,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
178786,203288,Pinocchia no Miru Yume,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114128,91499,Piposh,"Hezi Piposh is the Israeli actor that played Elimelech Egoz, the main character in Guillotines first game: In The Midst of Rating.

After gaining no fame and no fortune from appearing as the failed detective Eliemlech Egoz, the failed actor wishes to try his luck in Hollywood. He orders a cruise from Israel to Hollywood, but goes on the wrong ship. Aboard this ship are a cavalcade of odd characters: The ships captain - Capitolomihu Krupnic, the ship mechanic Henry Steam, the ship maid Brigett, a crazy German doctor Fritz Fon Bzzz, and many more. Also on board, is a murderer that has been knocking off people every day.
It is Piposh's role to find the killer and save the ship.",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125674,49861,Pitfall: Beyond the Jungle,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113440,147877,Pixeline - i sommerhuset,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9476,137285,Pixygarden,NULL,1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109555,93917,Planet DOB,An alien flying above Earth gets knocked unconscious after his ship crashes while avoiding a giant net. Scientists strap his passed out frame on a table and send a very unwilling subject (his glasses are shaped in the letters Y-O-U) into his mind to see what makes him tick.,1999-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120617,56583,Planet Laika,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38083,41628,Pleasure Hearts,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52700,166554,Pocke-Kano: Fumio Ueno,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52737,166553,Pocke-Kano: Shizuka Houjouin,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53569,166552,Pocke-Kano: Yumi Aida,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172264,180202,Pocket Family GB2,NULL,1999-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58633,43973,Pocket Love: If,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84114,72991,Pocket MuuMuu,NULL,1999-02-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161867,47609,Pocket Tennis Color,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1032,198851,Pokémon Cyclone 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165143,1558,Pokémon Gold,NULL,1999-11-21 00:00:00.000,100,NULL,87.5000,3,86.4567,271
65719,212726,Pokémon Pikachu 2,NULL,1999-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172472,4068,Pokémon Pinball,NULL,1999-04-14 00:00:00.000,14,NULL,NULL,NULL,69.3808,69
113097,198864,Pokémon Poké Ball,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166989,181515,Pokémon Project Studio: Blue Version,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62328,181509,Pokémon Project Studio: Red Version,NULL,1999-11-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159412,1513,Pokémon Silver,NULL,1999-11-21 00:00:00.000,111,NULL,85.0000,2,88.2550,263
133886,2324,Pokémon Snap,NULL,1999-03-21 00:00:00.000,40,NULL,NULL,NULL,76.1594,162
189136,2289,Pokémon Stadium,NULL,1999-04-30 00:00:00.000,48,NULL,NULL,NULL,72.8874,197
119216,64662,Polda 2,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162853,188078,Pong Pong's Learning Adventure: Back to the Future,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162861,188076,Pong Pong's Learning Adventure: Mysteries of Human Body,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171778,9187,Pong: The Next Level,NULL,1999-10-29 00:00:00.000,1,NULL,NULL,NULL,69.8655,5
115773,14532,Pool:Shark,"Actua Pool is a pool simulation game with dozens of game modes, including eight-ball, nine-ball, three-ball, ten-ball, killer rules, cutthroat rules, bank rules, speed pool, one-pocket, various foreign styles and traditional snooker rules. There are dozens of venues, unique individual opponents and even different-shaped and unique tables are also available to unlock.

In one player mode, called ""Hustle Mode"", the character must hustle your way through smoke filled bars, casinos, pool halls and nightclubs and aim to black ball up to 18 challengers of ever-increasing skill across a range of challenging tables. There is an interactive tutorial if the player wishes, and the player can learn hundreds of trick shots from the tutorial. Each individual NPC opponent has its own unique appearance, voice, mannerisms, playing style and difficulty, and winning tournaments unlocks new NPCs to play against and venues to play in. The last opponent is the Devil himself, who you will play in Hell on his very own pool table and play for your very soul.

There are also the traditional two-player modes, as well as three-player, four-player, and so on. Any number of players can join in, and tournaments for up to 16 players are also available in which the NPC's can also be included. Player characters are completely customizable, and stats (such as accurracy and shots potted) tally up an individual player's ability.",1999-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
15024,78975,pop'n music 2,NULL,1999-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31390,78977,pop'n music 3,NULL,1999-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2145,43801,Pop'n Tanks,NULL,1999-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98487,131376,POW ~Horyo~,"Mankind extends its living area to Mars. However, the generation that is born on Mars starts to appeal to autonomy of Mars, and eventually civil war breaks out. Government decides to thread carefully and the situation is frozen for five years. 
Mars history year 79. Main character receives command from Mars government to capture and interrogate female elite soldiers of the three enemy reconnaissance units",1999-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69741,38243,Power Lode Runner,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66920,63219,Power Pro-Kun Pocket,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139983,44741,Power Shovel,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180288,38121,Power Soukoban,"In order to save the village of Youkai, which has been taken over by Western demons, they block the holes where the demons come out.",1999-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115625,4355,Power Stone,"Set in the 19th century, strong believers of legends, myths and superstition search for fame, fortune and glory. One legend above all is sought after by many, a treasure which can make any dream come true. Believers from all over the world set out to search for this treasure, and are forced to fight against one another in pursuit of the legendary Power Stone.",1999-02-13 00:00:00.000,4,NULL,76.0000,1,70.2523,28
183763,39280,Prehistoric Isle 2,NULL,1999-01-27 00:00:00.000,NULL,NULL,NULL,NULL,66.6051,7
162036,44034,Premier Manager 64,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94514,3577,Premier Manager: Ninety Nine,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154241,3165,Prince of Persia 3D,NULL,1999-09-17 00:00:00.000,4,NULL,NULL,NULL,32.1719,8
